dataset,column,dtype,missing_count,missing_rate,non_missing_rate,unique_count
HRS,s13iunem,float64,32345,0.7150594685413627,0.2849405314586373,66
HRS,s13iwcmp,float64,32345,0.7150594685413627,0.2849405314586373,36
HRS,s13ifsdi,float64,24322,0.5376928858823009,0.4623071141176991,8
HRS,s13ifunem,float64,24322,0.5376928858823009,0.4623071141176991,8
HRS,s13ifwcmp,float64,24322,0.5376928858823009,0.4623071141176991,8
HRS,h13icap,float64,24322,0.5376928858823009,0.4623071141176991,2448
HRS,h13iothr,float64,24322,0.5376928858823009,0.4623071141176991,250
HRS,h13itot,float64,24322,0.5376928858823009,0.4623071141176991,9301
HRS,h13issi,float64,24322,0.5376928858823009,0.4623071141176991,441
HRS,h13ifssi,float64,24322,0.5376928858823009,0.4623071141176991,7
HRS,r13ifearn,float64,24322,0.5376928858823009,0.4623071141176991,4
HRS,r13ifpena,float64,24322,0.5376928858823009,0.4623071141176991,4
HRS,r13ifpen,float64,24322,0.5376928858823009,0.4623071141176991,4
HRS,r13ifann,float64,24322,0.5376928858823009,0.4623071141176991,4
HRS,r13ifssdi,float64,24322,0.5376928858823009,0.4623071141176991,4
HRS,r13ifsret,float64,24322,0.5376928858823009,0.4623071141176991,4
HRS,r13ifunwc,float64,24322,0.5376928858823009,0.4623071141176991,4
HRS,r13ifgxfr,float64,24322,0.5376928858823009,0.4623071141176991,4
HRS,s13ifearn,float64,24322,0.5376928858823009,0.4623071141176991,5
HRS,s13ifpena,float64,24322,0.5376928858823009,0.4623071141176991,5
HRS,s13ifpen,float64,24322,0.5376928858823009,0.4623071141176991,5
HRS,s13ifann,float64,24322,0.5376928858823009,0.4623071141176991,5
HRS,s13ifssdi,float64,24322,0.5376928858823009,0.4623071141176991,5
HRS,s13ifsret,float64,24322,0.5376928858823009,0.4623071141176991,5
HRS,s13ifunwc,float64,24322,0.5376928858823009,0.4623071141176991,5
HRS,s13ifgxfr,float64,24322,0.5376928858823009,0.4623071141176991,5
HRS,h13ifcap,float64,24322,0.5376928858823009,0.4623071141176991,4
HRS,h13ifothr,float64,24322,0.5376928858823009,0.4623071141176991,4
HRS,h13iftot,float64,24322,0.5376928858823009,0.4623071141176991,4
HRS,h14pickhh,float64,28088,0.6209488437900694,0.3790511562099306,2
HRS,r14iearn,float64,28088,0.6209488437900694,0.3790511562099306,830
HRS,r14ipena,float64,28088,0.6209488437900694,0.3790511562099306,1503
HRS,r14ipen,float64,28088,0.6209488437900694,0.3790511562099306,1359
HRS,r14iann,float64,28088,0.6209488437900694,0.3790511562099306,290
HRS,r14issdi,float64,28088,0.6209488437900694,0.3790511562099306,835
HRS,r14isret,float64,28088,0.6209488437900694,0.3790511562099306,3070
HRS,r14iunwc,float64,28088,0.6209488437900694,0.3790511562099306,104
HRS,r14igxfr,float64,28088,0.6209488437900694,0.3790511562099306,921
HRS,r14isdi,float64,28088,0.6209488437900694,0.3790511562099306,524
HRS,r14iunem,float64,28088,0.6209488437900694,0.3790511562099306,81
HRS,r14iwcmp,float64,28088,0.6209488437900694,0.3790511562099306,43
HRS,r14ifsdi,float64,28088,0.6209488437900694,0.3790511562099306,7
HRS,r14ifunem,float64,28088,0.6209488437900694,0.3790511562099306,7
HRS,r14ifwcmp,float64,28088,0.6209488437900694,0.3790511562099306,7
HRS,s14iearn,float64,34771,0.7686916920900208,0.23130830790997925,667
HRS,s14ipena,float64,34771,0.7686916920900208,0.23130830790997925,878
HRS,s14ipen,float64,34771,0.7686916920900208,0.23130830790997925,790
HRS,s14iann,float64,34771,0.7686916920900208,0.23130830790997925,159
HRS,s14issdi,float64,34771,0.7686916920900208,0.23130830790997925,374
HRS,s14isret,float64,34771,0.7686916920900208,0.23130830790997925,1951
HRS,s14iunwc,float64,34771,0.7686916920900208,0.23130830790997925,82
HRS,s14igxfr,float64,34771,0.7686916920900208,0.23130830790997925,488
HRS,s14isdi,float64,34771,0.7686916920900208,0.23130830790997925,237
HRS,s14iunem,float64,34771,0.7686916920900208,0.23130830790997925,64
HRS,s14iwcmp,float64,34771,0.7686916920900208,0.23130830790997925,35
HRS,s14ifsdi,float64,28088,0.6209488437900694,0.3790511562099306,8
HRS,s14ifunem,float64,28088,0.6209488437900694,0.3790511562099306,8
HRS,s14ifwcmp,float64,28088,0.6209488437900694,0.3790511562099306,8
HRS,h14icap,float64,28088,0.6209488437900694,0.3790511562099306,1979
HRS,h14iothr,float64,28088,0.6209488437900694,0.3790511562099306,213
HRS,h14itot,float64,28088,0.6209488437900694,0.3790511562099306,8225
HRS,h14issi,float64,28088,0.6209488437900694,0.3790511562099306,441
HRS,h14ifssi,float64,28088,0.6209488437900694,0.3790511562099306,7
HRS,r14ifearn,float64,28088,0.6209488437900694,0.3790511562099306,4
HRS,r14ifpena,float64,28088,0.6209488437900694,0.3790511562099306,4
HRS,r14ifpen,float64,28088,0.6209488437900694,0.3790511562099306,4
HRS,r14ifann,float64,28088,0.6209488437900694,0.3790511562099306,4
HRS,r14ifssdi,float64,28088,0.6209488437900694,0.3790511562099306,4
HRS,r14ifsret,float64,28088,0.6209488437900694,0.3790511562099306,4
HRS,r14ifunwc,float64,28088,0.6209488437900694,0.3790511562099306,4
HRS,r14ifgxfr,float64,28088,0.6209488437900694,0.3790511562099306,4
HRS,s14ifearn,float64,28088,0.6209488437900694,0.3790511562099306,5
HRS,s14ifpena,float64,28088,0.6209488437900694,0.3790511562099306,5
HRS,s14ifpen,float64,28088,0.6209488437900694,0.3790511562099306,5
HRS,s14ifann,float64,28088,0.6209488437900694,0.3790511562099306,5
HRS,s14ifssdi,float64,28088,0.6209488437900694,0.3790511562099306,5
HRS,s14ifsret,float64,28088,0.6209488437900694,0.3790511562099306,5
HRS,s14ifunwc,float64,28088,0.6209488437900694,0.3790511562099306,5
HRS,s14ifgxfr,float64,28088,0.6209488437900694,0.3790511562099306,5
HRS,h14ifcap,float64,28088,0.6209488437900694,0.3790511562099306,4
HRS,h14ifothr,float64,28088,0.6209488437900694,0.3790511562099306,4
HRS,h14iftot,float64,28088,0.6209488437900694,0.3790511562099306,4
HRS,h15pickhh,float64,29511,0.6524074810982889,0.34759251890171106,2
HRS,r15iearn,float64,29511,0.6524074810982889,0.34759251890171106,771
HRS,r15ipena,float64,29511,0.6524074810982889,0.34759251890171106,1443
HRS,r15ipen,float64,29511,0.6524074810982889,0.34759251890171106,1276
HRS,r15iann,float64,29511,0.6524074810982889,0.34759251890171106,290
HRS,r15issdi,float64,29511,0.6524074810982889,0.34759251890171106,727
HRS,r15isret,float64,29511,0.6524074810982889,0.34759251890171106,2952
HRS,r15iunwc,float64,29511,0.6524074810982889,0.34759251890171106,119
HRS,r15igxfr,float64,29511,0.6524074810982889,0.34759251890171106,862
HRS,r15isdi,float64,29511,0.6524074810982889,0.34759251890171106,396
HRS,r15iunem,float64,29511,0.6524074810982889,0.34759251890171106,105
HRS,r15iwcmp,float64,29511,0.6524074810982889,0.34759251890171106,37
HRS,r15ifsdi,float64,29511,0.6524074810982889,0.34759251890171106,7
HRS,r15ifunem,float64,29511,0.6524074810982889,0.34759251890171106,7
HRS,r15ifwcmp,float64,29511,0.6524074810982889,0.34759251890171106,7
HRS,s15iearn,float64,35705,0.7893398770836096,0.21066012291639036,585
HRS,s15ipena,float64,35705,0.7893398770836096,0.21066012291639036,863
HRS,s15ipen,float64,35705,0.7893398770836096,0.21066012291639036,768
HRS,s15iann,float64,35705,0.7893398770836096,0.21066012291639036,165
HRS,s15issdi,float64,35705,0.7893398770836096,0.21066012291639036,317
HRS,s15isret,float64,35705,0.7893398770836096,0.21066012291639036,1997
HRS,s15iunwc,float64,35705,0.7893398770836096,0.21066012291639036,80
HRS,s15igxfr,float64,35705,0.7893398770836096,0.21066012291639036,433
HRS,s15isdi,float64,35705,0.7893398770836096,0.21066012291639036,192
HRS,s15iunem,float64,35705,0.7893398770836096,0.21066012291639036,72
HRS,s15iwcmp,float64,35705,0.7893398770836096,0.21066012291639036,22
HRS,s15ifsdi,float64,29511,0.6524074810982889,0.34759251890171106,8
HRS,s15ifunem,float64,29511,0.6524074810982889,0.34759251890171106,8
HRS,s15ifwcmp,float64,29511,0.6524074810982889,0.34759251890171106,7
HRS,h15icap,float64,29511,0.6524074810982889,0.34759251890171106,1890
HRS,h15iothr,float64,29511,0.6524074810982889,0.34759251890171106,195
HRS,h15itot,float64,29511,0.6524074810982889,0.34759251890171106,7708
HRS,h15issi,float64,29511,0.6524074810982889,0.34759251890171106,423
HRS,h15ifssi,float64,29511,0.6524074810982889,0.34759251890171106,7
HRS,r15ifearn,float64,29511,0.6524074810982889,0.34759251890171106,4
HRS,r15ifpena,float64,29511,0.6524074810982889,0.34759251890171106,4
HRS,r15ifpen,float64,29511,0.6524074810982889,0.34759251890171106,4
HRS,r15ifann,float64,29511,0.6524074810982889,0.34759251890171106,4
HRS,r15ifssdi,float64,29511,0.6524074810982889,0.34759251890171106,4
HRS,r15ifsret,float64,29511,0.6524074810982889,0.34759251890171106,4
HRS,r15ifunwc,float64,29511,0.6524074810982889,0.34759251890171106,4
HRS,r15ifgxfr,float64,29511,0.6524074810982889,0.34759251890171106,4
HRS,s15ifearn,float64,29511,0.6524074810982889,0.34759251890171106,5
HRS,s15ifpena,float64,29511,0.6524074810982889,0.34759251890171106,5
HRS,s15ifpen,float64,29511,0.6524074810982889,0.34759251890171106,5
HRS,s15ifann,float64,29511,0.6524074810982889,0.34759251890171106,5
HRS,s15ifssdi,float64,29511,0.6524074810982889,0.34759251890171106,5
HRS,s15ifsret,float64,29511,0.6524074810982889,0.34759251890171106,5
HRS,s15ifunwc,float64,29511,0.6524074810982889,0.34759251890171106,5
HRS,s15ifgxfr,float64,29511,0.6524074810982889,0.34759251890171106,5
HRS,h15ifcap,float64,29511,0.6524074810982889,0.34759251890171106,4
HRS,h15ifothr,float64,29511,0.6524074810982889,0.34759251890171106,4
HRS,h15iftot,float64,29511,0.6524074810982889,0.34759251890171106,4
HRS,h16pickhh,float64,29378,0.6494672149268249,0.3505327850731751,2
HRS,r16iearn,float64,29378,0.6494672149268249,0.3505327850731751,816
HRS,r16ipena,float64,29378,0.6494672149268249,0.3505327850731751,1460
HRS,r16ipen,float64,29378,0.6494672149268249,0.3505327850731751,1338
HRS,r16iann,float64,29378,0.6494672149268249,0.3505327850731751,231
HRS,r16issdi,float64,29378,0.6494672149268249,0.3505327850731751,819
HRS,r16isret,float64,29378,0.6494672149268249,0.3505327850731751,3063
HRS,r16iunwc,float64,29378,0.6494672149268249,0.3505327850731751,146
HRS,r16igxfr,float64,29378,0.6494672149268249,0.3505327850731751,1034
HRS,r16isdi,float64,29378,0.6494672149268249,0.3505327850731751,424
HRS,r16iunem,float64,29378,0.6494672149268249,0.3505327850731751,126
HRS,r16iwcmp,float64,29378,0.6494672149268249,0.3505327850731751,41
HRS,r16ifsdi,float64,29378,0.6494672149268249,0.3505327850731751,7
HRS,r16ifunem,float64,29378,0.6494672149268249,0.3505327850731751,7
HRS,r16ifwcmp,float64,29378,0.6494672149268249,0.3505327850731751,7
HRS,s16iearn,float64,35938,0.7944908696997833,0.20550913030021667,586
HRS,s16ipena,float64,35938,0.7944908696997833,0.20550913030021667,794
HRS,s16ipen,float64,35938,0.7944908696997833,0.20550913030021667,734
HRS,s16iann,float64,35938,0.7944908696997833,0.20550913030021667,115
HRS,s16issdi,float64,35938,0.7944908696997833,0.20550913030021667,314
HRS,s16isret,float64,35938,0.7944908696997833,0.20550913030021667,1947
HRS,s16iunwc,float64,35938,0.7944908696997833,0.20550913030021667,99
HRS,s16igxfr,float64,35938,0.7944908696997833,0.20550913030021667,458
HRS,s16isdi,float64,35938,0.7944908696997833,0.20550913030021667,188
HRS,s16iunem,float64,35938,0.7944908696997833,0.20550913030021667,83
HRS,s16iwcmp,float64,35938,0.7944908696997833,0.20550913030021667,31
HRS,s16ifsdi,float64,29378,0.6494672149268249,0.3505327850731751,8
HRS,s16ifunem,float64,29378,0.6494672149268249,0.3505327850731751,8
HRS,s16ifwcmp,float64,29378,0.6494672149268249,0.3505327850731751,7
HRS,h16icap,float64,29378,0.6494672149268249,0.3505327850731751,1812
HRS,h16iothr,float64,29378,0.6494672149268249,0.3505327850731751,223
HRS,h16itot,float64,29378,0.6494672149268249,0.3505327850731751,7988
HRS,h16issi,float64,29378,0.6494672149268249,0.3505327850731751,509
HRS,h16ifssi,float64,29378,0.6494672149268249,0.3505327850731751,7
HRS,r16ifearn,float64,29378,0.6494672149268249,0.3505327850731751,4
HRS,r16ifpena,float64,29378,0.6494672149268249,0.3505327850731751,4
HRS,r16ifpen,float64,29378,0.6494672149268249,0.3505327850731751,4
HRS,r16ifann,float64,29378,0.6494672149268249,0.3505327850731751,4
HRS,r16ifssdi,float64,29378,0.6494672149268249,0.3505327850731751,4
HRS,r16ifsret,float64,29378,0.6494672149268249,0.3505327850731751,4
HRS,r16ifunwc,float64,29378,0.6494672149268249,0.3505327850731751,4
HRS,r16ifgxfr,float64,29378,0.6494672149268249,0.3505327850731751,4
HRS,s16ifearn,float64,29378,0.6494672149268249,0.3505327850731751,5
HRS,s16ifpena,float64,29378,0.6494672149268249,0.3505327850731751,5
HRS,s16ifpen,float64,29378,0.6494672149268249,0.3505327850731751,5
HRS,s16ifann,float64,29378,0.6494672149268249,0.3505327850731751,5
HRS,s16ifssdi,float64,29378,0.6494672149268249,0.3505327850731751,5
HRS,s16ifsret,float64,29378,0.6494672149268249,0.3505327850731751,5
HRS,s16ifunwc,float64,29378,0.6494672149268249,0.3505327850731751,5
HRS,s16ifgxfr,float64,29378,0.6494672149268249,0.3505327850731751,5
HRS,h16ifcap,float64,29378,0.6494672149268249,0.3505327850731751,4
HRS,h16ifothr,float64,29378,0.6494672149268249,0.3505327850731751,4
HRS,h16iftot,float64,29378,0.6494672149268249,0.3505327850731751,4
HRS,r5iirawy1,float64,25656,0.5671839766547287,0.43281602334527125,974
HRS,r5iiraw,float64,25656,0.5671839766547287,0.43281602334527125,546
HRS,r5ifiraw,float64,25656,0.5671839766547287,0.43281602334527125,4
HRS,s5iirawy1,float64,32193,0.7116991643454039,0.2883008356545961,753
HRS,s5iiraw,float64,32193,0.7116991643454039,0.2883008356545961,422
HRS,s5ifiraw,float64,25656,0.5671839766547287,0.43281602334527125,5
HRS,h5iirawy1,float64,25656,0.5671839766547287,0.43281602334527125,956
HRS,h5iiraw,float64,25656,0.5671839766547287,0.43281602334527125,559
HRS,h5ifiraw,float64,25656,0.5671839766547287,0.43281602334527125,4
HRS,r6iirawy1,float64,27069,0.5984215413184772,0.40157845868152275,947
HRS,r6iiraw,float64,27069,0.5984215413184772,0.40157845868152275,602
HRS,r6ifiraw,float64,27069,0.5984215413184772,0.40157845868152275,4
HRS,s6iirawy1,float64,33375,0.737829950921873,0.262170049078127,734
HRS,s6iiraw,float64,33375,0.737829950921873,0.262170049078127,474
HRS,s6ifiraw,float64,27069,0.5984215413184772,0.40157845868152275,5
HRS,h6iirawy1,float64,27069,0.5984215413184772,0.40157845868152275,947
HRS,h6iiraw,float64,27069,0.5984215413184772,0.40157845868152275,641
HRS,h6ifiraw,float64,27069,0.5984215413184772,0.40157845868152275,4
HRS,r7iirawy1,float64,25105,0.5550028739443781,0.4449971260556219,1078
HRS,r7iiraw,float64,25105,0.5550028739443781,0.4449971260556219,720
HRS,r7ifiraw,float64,25105,0.5550028739443781,0.4449971260556219,4
HRS,s7iirawy1,float64,31882,0.7048238051023566,0.29517619489764335,794
HRS,s7iiraw,float64,31882,0.7048238051023566,0.29517619489764335,570
HRS,s7ifiraw,float64,25105,0.5550028739443781,0.4449971260556219,5
HRS,h7iirawy1,float64,25105,0.5550028739443781,0.4449971260556219,1065
HRS,h7iiraw,float64,25105,0.5550028739443781,0.4449971260556219,752
HRS,h7ifiraw,float64,25105,0.5550028739443781,0.4449971260556219,4
HRS,r8iirawy1,float64,26765,0.5917009329265597,0.4082990670734403,1140
HRS,r8iiraw,float64,26765,0.5917009329265597,0.4082990670734403,735
HRS,r8ifiraw,float64,26765,0.5917009329265597,0.4082990670734403,4
HRS,s8iirawy1,float64,33182,0.7335632488835832,0.26643675111641685,804
HRS,s8iiraw,float64,33182,0.7335632488835832,0.26643675111641685,550
HRS,s8ifiraw,float64,26765,0.5917009329265597,0.4082990670734403,5
HRS,h8iirawy1,float64,26765,0.5917009329265597,0.4082990670734403,1141
HRS,h8iiraw,float64,26765,0.5917009329265597,0.4082990670734403,762
HRS,h8ifiraw,float64,26765,0.5917009329265597,0.4082990670734403,4
HRS,r9iirawy1,float64,28017,0.6193792280143255,0.38062077198567446,1204
HRS,r9iiraw,float64,28017,0.6193792280143255,0.38062077198567446,733
HRS,r9ifiraw,float64,28017,0.6193792280143255,0.38062077198567446,4
HRS,s9iirawy1,float64,34222,0.7565548039085643,0.24344519609143567,892
HRS,s9iiraw,float64,34222,0.7565548039085643,0.24344519609143567,580
HRS,s9ifiraw,float64,28017,0.6193792280143255,0.38062077198567446,5
HRS,h9iirawy1,float64,28017,0.6193792280143255,0.38062077198567446,1175
HRS,h9iiraw,float64,28017,0.6193792280143255,0.38062077198567446,777
HRS,h9ifiraw,float64,28017,0.6193792280143255,0.38062077198567446,4
HRS,r10iirawy1,float64,23200,0.5128885351726578,0.48711146482734224,1281
HRS,r10iiraw,float64,23200,0.5128885351726578,0.48711146482734224,730
HRS,r10ifiraw,float64,23200,0.5128885351726578,0.48711146482734224,4
HRS,s10iirawy1,float64,30997,0.6852588760666755,0.31474112393332454,932
HRS,s10iiraw,float64,30997,0.6852588760666755,0.31474112393332454,545
HRS,s10ifiraw,float64,23200,0.5128885351726578,0.48711146482734224,5
HRS,h10iirawy1,float64,23200,0.5128885351726578,0.48711146482734224,1273
HRS,h10iiraw,float64,23200,0.5128885351726578,0.48711146482734224,730
HRS,h10ifiraw,float64,23200,0.5128885351726578,0.48711146482734224,4
HRS,r11iirawy1,float64,24680,0.5456072865543617,0.45439271344563825,1121
HRS,r11iiraw,float64,24680,0.5456072865543617,0.45439271344563825,711
HRS,r11ifiraw,float64,24680,0.5456072865543617,0.45439271344563825,4
HRS,s11iirawy1,float64,32153,0.7108148737675201,0.28918512623247994,815
HRS,s11iiraw,float64,32153,0.7108148737675201,0.28918512623247994,529
HRS,s11ifiraw,float64,24680,0.5456072865543617,0.45439271344563825,5
HRS,h11iirawy1,float64,24680,0.5456072865543617,0.45439271344563825,1126
HRS,h11iiraw,float64,24680,0.5456072865543617,0.45439271344563825,733
HRS,h11ifiraw,float64,24680,0.5456072865543617,0.45439271344563825,4
HRS,r12iirawy1,float64,26487,0.5855551134102666,0.41444488658973344,1136
HRS,r12iiraw,float64,26487,0.5855551134102666,0.41444488658973344,686
HRS,r12ifiraw,float64,26487,0.5855551134102666,0.41444488658973344,4
HRS,s12iirawy1,float64,33612,0.7430693725958349,0.25693062740416506,788
HRS,s12iiraw,float64,33612,0.7430693725958349,0.25693062740416506,495
HRS,s12ifiraw,float64,26487,0.5855551134102666,0.41444488658973344,5
HRS,h12iirawy1,float64,26487,0.5855551134102666,0.41444488658973344,1143
HRS,h12iiraw,float64,26487,0.5855551134102666,0.41444488658973344,710
HRS,h12ifiraw,float64,26487,0.5855551134102666,0.41444488658973344,4
HRS,r13iirawy1,float64,24322,0.5376928858823009,0.4623071141176991,1145
HRS,r13iiraw,float64,24322,0.5376928858823009,0.4623071141176991,647
HRS,r13ifiraw,float64,24322,0.5376928858823009,0.4623071141176991,4
HRS,s13iirawy1,float64,32345,0.7150594685413627,0.2849405314586373,757
HRS,s13iiraw,float64,32345,0.7150594685413627,0.2849405314586373,445
HRS,s13ifiraw,float64,24322,0.5376928858823009,0.4623071141176991,5
HRS,h13iirawy1,float64,24322,0.5376928858823009,0.4623071141176991,1153
HRS,h13iiraw,float64,24322,0.5376928858823009,0.4623071141176991,672
HRS,h13ifiraw,float64,24322,0.5376928858823009,0.4623071141176991,4
HRS,r14iirawy1,float64,28088,0.6209488437900694,0.3790511562099306,1037
HRS,r14iiraw,float64,28088,0.6209488437900694,0.3790511562099306,634
HRS,r14ifiraw,float64,28088,0.6209488437900694,0.3790511562099306,4
HRS,s14iirawy1,float64,34771,0.7686916920900208,0.23130830790997925,719
HRS,s14iiraw,float64,34771,0.7686916920900208,0.23130830790997925,451
HRS,s14ifiraw,float64,28088,0.6209488437900694,0.3790511562099306,5
HRS,h14iirawy1,float64,28088,0.6209488437900694,0.3790511562099306,1017
HRS,h14iiraw,float64,28088,0.6209488437900694,0.3790511562099306,630
HRS,h14ifiraw,float64,28088,0.6209488437900694,0.3790511562099306,4
HRS,r15iirawy1,float64,29511,0.6524074810982889,0.34759251890171106,1025
HRS,r15iiraw,float64,29511,0.6524074810982889,0.34759251890171106,566
HRS,r15ifiraw,float64,29511,0.6524074810982889,0.34759251890171106,4
HRS,s15iirawy1,float64,35705,0.7893398770836096,0.21066012291639036,686
HRS,s15iiraw,float64,35705,0.7893398770836096,0.21066012291639036,409
HRS,s15ifiraw,float64,29511,0.6524074810982889,0.34759251890171106,5
HRS,h15iirawy1,float64,29511,0.6524074810982889,0.34759251890171106,1036
HRS,h15iiraw,float64,29511,0.6524074810982889,0.34759251890171106,586
HRS,h15ifiraw,float64,29511,0.6524074810982889,0.34759251890171106,4
HRS,r16iirawy1,float64,29378,0.6494672149268249,0.3505327850731751,1058
HRS,r16iiraw,float64,29378,0.6494672149268249,0.3505327850731751,630
HRS,r16ifiraw,float64,29378,0.6494672149268249,0.3505327850731751,4
HRS,s16iirawy1,float64,35938,0.7944908696997833,0.20550913030021667,700
HRS,s16iiraw,float64,35938,0.7944908696997833,0.20550913030021667,431
HRS,s16ifiraw,float64,29378,0.6494672149268249,0.3505327850731751,5
HRS,h16iirawy1,float64,29378,0.6494672149268249,0.3505327850731751,1029
HRS,h16iiraw,float64,29378,0.6494672149268249,0.3505327850731751,627
HRS,h16ifiraw,float64,29378,0.6494672149268249,0.3505327850731751,4
HRS,h1nhmliv,float64,32582,0.7202988902153248,0.2797011097846752,1
HRS,h1povthr,float64,32582,0.7202988902153248,0.2797011097846752,46
HRS,h1povfam,float64,32582,0.7202988902153248,0.2797011097846752,46
HRS,h1povhhi,float64,32582,0.7202988902153248,0.2797011097846752,4139
HRS,h1inpov,float64,32582,0.7202988902153248,0.2797011097846752,2
HRS,h1inpovr,float64,32582,0.7202988902153248,0.2797011097846752,5825
HRS,h2nhmliv,float64,25592,0.5657691117301146,0.43423088826988543,3
HRS,h2povthr,float64,25600,0.5659459698456913,0.43405403015430866,86
HRS,h2povfam,float64,25600,0.5659459698456913,0.43405403015430866,47
HRS,h2povhhi,float64,25600,0.5659459698456913,0.43405403015430866,9247
HRS,h2inpov,float64,25600,0.5659459698456913,0.43405403015430866,2
HRS,h2inpovr,float64,25600,0.5659459698456913,0.43405403015430866,10876
HRS,h3nhmliv,float64,27243,0.6022682053322722,0.3977317946677278,4
HRS,h3povthr,float64,27541,0.6088561701375071,0.39114382986249285,80
HRS,h3povfam,float64,27541,0.6088561701375071,0.39114382986249285,44
HRS,h3povhhi,float64,27541,0.6088561701375071,0.39114382986249285,9335
HRS,h3inpov,float64,27541,0.6088561701375071,0.39114382986249285,2
HRS,h3inpovr,float64,27541,0.6088561701375071,0.39114382986249285,10720
HRS,h4nhmliv,float64,23850,0.527258257063271,0.472741742936729,4
HRS,h4povthr,float64,24279,0.5367422735110757,0.46325772648892427,46
HRS,h4povfam,float64,24279,0.5367422735110757,0.46325772648892427,46
HRS,h4povhhi,float64,24279,0.5367422735110757,0.46325772648892427,11180
HRS,h4inpov,float64,24279,0.5367422735110757,0.46325772648892427,2
HRS,h4inpovr,float64,24279,0.5367422735110757,0.46325772648892427,12719
HRS,h5nhmliv,float64,25656,0.5671839766547287,0.43281602334527125,4
HRS,h5povthr,float64,26112,0.5772648892426051,0.4227351107573949,45
HRS,h5povfam,float64,26112,0.5772648892426051,0.4227351107573949,45
HRS,h5povhhi,float64,26112,0.5772648892426051,0.4227351107573949,10022
HRS,h5inpov,float64,26112,0.5772648892426051,0.4227351107573949,2
HRS,h5inpovr,float64,26112,0.5772648892426051,0.4227351107573949,11493
HRS,h6nhmliv,float64,27069,0.5984215413184772,0.40157845868152275,4
HRS,h6povthr,float64,27529,0.608590882964142,0.391409117035858,43
HRS,h6povfam,float64,27529,0.608590882964142,0.391409117035858,43
HRS,h6povhhi,float64,27529,0.608590882964142,0.391409117035858,8852
HRS,h6inpov,float64,27529,0.608590882964142,0.391409117035858,2
HRS,h6inpovr,float64,27529,0.608590882964142,0.391409117035858,10590
HRS,h7nhmliv,float64,25105,0.5550028739443781,0.4449971260556219,4
HRS,h7povthr,float64,25565,0.5651722155900429,0.43482778440995706,45
HRS,h7povfam,float64,25565,0.5651722155900429,0.43482778440995706,45
HRS,h7povhhi,float64,25565,0.5651722155900429,0.43482778440995706,10901
HRS,h7inpov,float64,25565,0.5651722155900429,0.43482778440995706,2
HRS,h7inpovr,float64,25565,0.5651722155900429,0.43482778440995706,12144
HRS,h8nhmliv,float64,26765,0.5917009329265597,0.4082990670734403,4
HRS,h8povthr,float64,27203,0.6013839147543882,0.39861608524561176,44
HRS,h8povfam,float64,27203,0.6013839147543882,0.39861608524561176,44
HRS,h8povhhi,float64,27203,0.6013839147543882,0.39861608524561176,10353
HRS,h8inpov,float64,27203,0.6013839147543882,0.39861608524561176,2
HRS,h8inpovr,float64,27203,0.6013839147543882,0.39861608524561176,11338
HRS,h9nhmliv,float64,28017,0.6193792280143255,0.38062077198567446,4
HRS,h9povthr,float64,28458,0.6291285316354954,0.3708714683645046,43
HRS,h9povfam,float64,28458,0.6291285316354954,0.3708714683645046,43
HRS,h9povhhi,float64,28458,0.6291285316354954,0.3708714683645046,9506
HRS,h9povhhid,float64,28458,0.6291285316354954,0.3708714683645046,9601
HRS,h9inpov,float64,28458,0.6291285316354954,0.3708714683645046,2
HRS,h9inpovd,float64,28458,0.6291285316354954,0.3708714683645046,2
HRS,h9inpovr,float64,28458,0.6291285316354954,0.3708714683645046,10532
HRS,h9inpovrd,float64,28458,0.6291285316354954,0.3708714683645046,10605
HRS,h10nhmliv,float64,23200,0.5128885351726578,0.48711146482734224,4
HRS,h10povthr,float64,23669,0.5232568421983463,0.47674315780165366,46
HRS,h10povfam,float64,23669,0.5232568421983463,0.47674315780165366,46
HRS,h10povhhi,float64,23669,0.5232568421983463,0.47674315780165366,11898
HRS,h10povhhid,float64,23669,0.5232568421983463,0.47674315780165366,11960
HRS,h10inpov,float64,23669,0.5232568421983463,0.47674315780165366,2
HRS,h10inpovd,float64,23669,0.5232568421983463,0.47674315780165366,2
HRS,h10inpovr,float64,23669,0.5232568421983463,0.47674315780165366,13609
HRS,h10inpovrd,float64,23669,0.5232568421983463,0.47674315780165366,13661
HRS,h11nhmliv,float64,24680,0.5456072865543617,0.45439271344563825,4
HRS,h11povthr,float64,25158,0.5561745589600743,0.4438254410399257,46
HRS,h11povfam,float64,25158,0.5561745589600743,0.4438254410399257,46
HRS,h11povhhi,float64,25158,0.5561745589600743,0.4438254410399257,10947
HRS,h11inpov,float64,25158,0.5561745589600743,0.4438254410399257,2
HRS,h11inpovr,float64,25158,0.5561745589600743,0.4438254410399257,12532
HRS,h12nhmliv,float64,26487,0.5855551134102666,0.41444488658973344,4
HRS,h12povthr,float64,26929,0.5953265242958836,0.4046734757041164,45
HRS,h12povfam,float64,26929,0.5953265242958836,0.4046734757041164,45
HRS,h12povhhi,float64,26929,0.5953265242958836,0.4046734757041164,10164
HRS,h12inpov,float64,26929,0.5953265242958836,0.4046734757041164,2
HRS,h12inpovr,float64,26929,0.5953265242958836,0.4046734757041164,11579
HRS,h13nhmliv,float64,24322,0.5376928858823009,0.4623071141176991,4
